video_id,transcript
3rqCEnecAEI,"Así que yo te quiero para tenerte
completa La noche se puso buena sé que
estás
dispuesta te
miro cómo te sientes voy a tenerte No
mientas acepta esta propuesta aunque sea
indecente otra noche que no duermo por
pensar solo en ti
tuoma en mi cama y yo muriendo de ganas
otra noche que no duermo por pensar solo
en ti tu luma en mi cama y tú nada que
me llamas te luciste revolcaste y te
fuiste quedé tan triste fue solo un
chiste es imposible que yo me pueda
olvidar de tu piel me lo pusiste muy
difícil m vamos a vivirlo mamá
[Aplausos]
Ven a quitarme esta
soledad vamos a vivirlo
mamá Ven a quitarme esta
soledad otra noche que no duermo por
pensar solo en ti tu aroma en mi cama y
yo muriendo de
ganas noche que no duermo por pensar
solo en ti tu aluma en mi cama y nada
que me llamas nada que llamas y no sé
qué hacer No tengo tu teléfono no tengo
tu nombre mujer tu Instagram lo va
notaste en un papel mi cama no es como
solía ser qué estás esperando tú cuando
se apagar la luz va estar en mi cama
calentándome las veces que dijiste tú no
hay nadie mejor que tú Y terminé
creyéndote
vamos a vivirlo
mamá Ven a quitarme esta
soledad otra noche que no duermo por
pensar solo en
tioma en mi cama y yo muriendo de ganas
otra noche que no duermo por pensar solo
en
tiuma en mi cama
y n
que así como
suena y esto lo hicimos para que ba la
nend
Nené F así como
suena"
1WhlcgqQEwE,"si quieres
[Música]
v sieres
v que
[Música]
estrut lo estás pensando si tú quieres
mami vente para acá yo sé que esta noche
vamos a
disfrutarlo si tú quieres mami vente
para acá Dile a tu novio que lo estás
pensando dile que no te importa mi forma
de ser nadie la soporta disfrutemos má
que la noche es corta y no te preocupes
si hoy mal te portas voy hacerte todo lo
que quieras cuando quieras vente yo
tengo tu número y puedo llamar te nadie
nos va a ver tienes buena suerte voy a
tenerte si tú quieres mami vente para
acá yo sé que esta noche vamos a
disfrutarlo si tú quieres mami vente
para acá Dile a tu novio que lo estás
pensando si tú quieres mami vente para
acá yo sé que esta noche vamos a
disfrutarlo si tú quieres mami vente
para acá Dile a tu novio que lo
estás todo de ti me modela despacito y
solo para
mí Apaga el celular los viernes
preocupaciones ella ya no tiene y se
pasa dejándome el mensaje en casa que
cuando La recojo que si ella pasa ella
sabe lo que tiene ha si no el amor
sorprende de lo que tú me das yo te lo
doy hace tiempo que llama mi atención
con esa falda rozando
vamos a conocer mi habitación si tú
quieres mami vente para acá yo sé que
esta noche vamos a
Disfrútalo si tú quieres mami vente para
acá Dile a tu novio que lo estás
pensando si tú quieres mami vente para
acá yo sé que esta noche vamos a
disfrutarlo si tú quieres mami vente
para acá Dile a tu novio que lo estás
pensando di
dice
suena hios ba la
[Música]
n
[Música]
ba
Oh"
sIPIk65pRgs,"no tiene quien le hablen de amor
prefiere siempre estar soltera puedo
sentirse mejor la transforma el alcohol
lo va de luna llena no quiere que le
hablen de amor
prefieres siempre estar soldado para
sentirse mejor la transforma el alcohol
lo va de luna llenaba
de luna llena
para sentirse mejor la transforman
alcoba de Luna
quiere que le quite el estrés que le
hablen los jueves recordar que se siente
te voy a contar hasta tres para que me
muestres como es que te transformas Te
llevaré despacio sentiré tus labios
mientras me tientas morena morena
Dime por qué estás tan buena
no quiere que le hablen de amor
prefieres siempre estar soltera
sentirse mejor la transforma el alcohol
lo va de luna llena
no va de luna llena para sentirse mejor
la transforma el alcohol lo va de luna
llena
reggaeton y luego me seduce estás en
posición que está lista me dices
definitivamente tengo que tenerte y dejo
que me hechice dejándome llevar por todo
lo que me dices seguro que el amor le
dejo cicatrices definitivamente
estar soltera para sentirse mejor la
transforma el alcohol lo va de luna
llena no quiere que le hablen de amor
prefieres siempre estar soldado para
sentirse mejor la transforma el alcohol
lo va de luna llena
para sentirse mejor la transforma el
alcohol lo va de luna llenaba y se dice
así como suena morena esto lo hicimos
para que baile la nena
rompiendo music
y así como suena
y así como nada"
uNHNgaKl8sY,"figura perfecta
ojitos claros y una sonrisa que te
envenena
matan los fines de semana en la disco y
te ves magnificar de la química pasamos
en la física conocer nuestros cuerpos no
está de más a lo que tú necesites para
facilitar yo te recuerdo que tú eres
magnífica de la química pasamos en la
física conocer nuestros cuerpos no está
de más a lo que tú necesites para
facilitar yo te recuerdo que tú eres
magnificar vamos de frente entro en mi
cabeza manipula mi mente
no vayas a detener ese movimiento que tu
cuerpo tiene
ahora mismo Vámonos besándonos si no
estás sintiendo mal el mundo olvidémonos
tranquila Solo déjate me voy pegando
bailando
te voy besando cuando
te ves magnificar de la química pasamos
a la física conocer nuestros cuerpos no
está de más a lo que tú necesites para
facilitar yo te recuerdo que tú eres
magnífica de la química pasamos a la
física conocer nuestros cuerpos no está
de más a lo que tú necesites para
facilitar yo te recuerdo que rompen la
cintura esta noche vamos a hacer
travesuras con el fin a las ganas que te
tengo mal No pares de moverte para
calentarte y rompe la cintura esta noche
vamos a hacer travesuras con el fin a
las ganas que te tengo mal No pares de
moverte para calentar me figura perfecta
ojitos claros y una sonrisa que te
envenena
matan los fines de semana en la disco y
te ves magnificar de la química pasamos
a la física conocer nuestros cuerpos no
está de más a lo que tú necesites para
facilitar yo te recuerdo que tú eres
magnificar de la química pasamos en la
física conocer nuestros cuerpos no está
de más a lo que tú necesites para
facilitar yo te recuerdo que tú eres
magníficada"
7nVWOtdDKEY,"[Música]
as es que me
gust tan fría y a la vez como te Pon
sensual tus amigas nada van a pensar el
drama se llegó el sábado por la noche en
tu celular Solo ves mi
nombre avísame se nos va el tiempo y yo
quiero
tenerte olvidemos lo que pasó ayer no
tenemos nada que perder bailando voy a
rozar tu piel quieres
hacerlo olvidemos lo que paso ayer no
tenemos nada que perder bailando voy a
rozar tu piel quieres
hacerlo he podido olvidar como tus
labios Se volvieron Mi luna haciéndome
el amor como No hay ninguna perdidos en
mi Sabana te comporta la altura subiendo
mi
temperatura tus amigas No soportan que
me veas a mí pero siempre te lo pongo y
te vuelves a venir me encanta como ca en
tu espalda tu pelo te veo mañana o te
veo olvido lo que pasó ayer no tenemos
nada que perder bailando voy a rozar tu
piel tú quieres
hacerlo olvidemos lo que pasó ayer pas
Nada que perder bailando voy a rozar tu
piel quieres
hacerlo baby ponte cómoda creo que ya no
está de más pensar que tu situación voy
a resolver ven siéntate y no sufras girl
estás tentándome yo tentándome te busqué
y no sé si esta noche me resulte me
encanta como se ve tu silueta y en el
aire tu pedo te veo mañana o te veo
luego Así es que me gusta
tan fría y a la vez como te pones
sensual tus amigas nada van a pensar de
el
drama se llegó el sábado por la noche en
tu celular Solo ves mi nombre avísame se
nos va el tiempo y yo quiero
tenerte olvidemos lo que pasó ayer no
tenemos nada que perder queando voy a
rozar tu piel quieres
hacerlo olvidemos que pasó ayer no
tenemos nada que perder bailando voy a
rozar tu
[Música]
pieles
[Música]
music"
GzonDiowOac,"[Música]
bonita ya lo sabes esta noche es tuya
tuya tuya pero no venga
tarde me encanta si lo sabes tú estás
bien dura
duraa siénteme
no aguanto las ganas de
besarte tocarte y darte solo siénteme
ya no tengas miedo Él ya
[Música]
sabe No te
disfraces tu mucara no sirve en su juego
todo esos problemas lo dejamos para
luego Dime si te vas o dime si me quedo
Voy a besarte no ponga pero
cuando tú quieras puede avisarme
que estás sola y no es la hora de
tenerme cuando tú quieras puedes
llamarme vas a ver que estás
sola yo no veo la hora de
tenerte bonita ya lo sabes esta noche es
tuya tuya tuya pero no venga tarde
me encanta si lo sabes tú estás bien
dura dura dura no dude mami ven y
siénteme
no aguanto las ganas de
besarte tocarte y darte solo siénteme
ya no tengas miedo él ya
sab no te
disfraces suéltate
Dímelo de una vez Qué te preocupa cierra
los ojos y
disfruta suéltate Dímelo de una vez Qué
te preocupa cierra los ojos y
disfrutar sé que mucha gente me difama
tengo mala fama pero en serio que no
tengo tiempo para las malas cosas la
gente es bien Misteriosa solo me importa
que te veas
hermosa bonita ya lo sabes esta noche es
tuya tuya tuya pero no venga
tarde me encanta si lo sabes tú estás
bien dura dura dura no dude mami ven y
siénteme
no aguanto las ganas de
besarte tocarte y darte solo siénteme
ya no tengas miedo é ya
sabe no te
[Música]
disfra as como
suena esto para que
[Música]
[Música]
baity puel avisarme
Y no es la hora
Dee cuando tú quieras puedes
llamarme así como
suao no veo la hora de tener
[Música]"
LCO71QCA_JE,
Bwf1S7QQbCA,"[Música]
Si te vas te vas Yo no iré detrás créeme
no voy a
buscarte y cuando quiera regresar Ojalá
no sea muy tarde si te vas te vas yo me
iré detrás créeme no voy a
buscarte y cuando quieras regresar Ojalá
no sea muy tarde cuando se tarde más ya
no será lo
mismo Solo seguiré al instinto y no
escucharé si alguien dice que te ha
visto demasiado
tristísima y que a pesar del tiempo
Todavía recuerdo tus
besos esperando que llegue el momento a
que se haga tarde más y que a pesar del
tiempo Todavía recuerdo tus
besos esperando que llegue el momento
para que se haga tarde más si te vas te
vas Yo no iré detrás créeme no voy a
buscarte
y cuando quieras regresar Ojalá no sea
muy tarde si te vas te vas yo miré
detrás créeme no voy a
buscarte y cuando quieras regresar Ojalá
no sea muy tarde si te vas Si te vas Te
juro que no iré detrás Te juro que algún
día te arrepentirás no vas a llorar no
creo en lágrimas entonces tú decides y
si te vas Si te vas Te juro que no iré
detrás te seguro que algún día te
arrepentirás no vas a llorar no creo en
lágrimas entonces tú decides si te vas
te vas Yo no iré detrás créeme no voy a
buscarte y cuando quieras regresar Ojalá
no sea muy tarde si te vas te vas Yo no
iré detrás créeme no voy a
buscarte y cuando quiera regresar Ojalá
no sea muy tarde fate así Cómo
[Música]
suena
[Música]
rompiendo dmo
jpin
mus así como
[Música]
suena Oh
[Música]"
uTeUKBDfHRA,
0ctt5aNvLjc,
93Ge-zkG5EY,"[Música]
Si alguna vez tú te duermes pensando en
que yo te extraño baby tiene razón y
Escápate conmigo esta
noche Si alguna vez tú te duermes
pensando en que yo te extraño baby tiene
razón y tápate conmigo esta
noche modelame así un recuerdo Todavía
vive en mí paseando por mi mente infeliz
leyendo un libro que no tiene
fin así que esta noche paso en mi carro
dimeo en dónde nos encontramos yo robo
tu cuerpo y nos besamos si es un error
pues Somos humanos Yo sé que tú eres
mala y quieres que alimentemos las ganas
volvamos a encender tú y yo la llama nos
veremos mañana nos saludaremos como sin
nada otra m ir en un cuento de adas y
alguna vez tú te duermes pensando en que
yo te extraño baby tiene razón y es
Tápate conmigo esta
noche Si alguna vez tú te duermes
pensando en queo exraño baby tiene razón
esate conmigo esta
noche y así me sienta solo y la verdad
qui F que te enamoro siempre te cuidé
como un tesoro yasca en la noche coge tu
celular Llámame Entonces yo llego a
rescatarte a las 12 Yo sé que tú eres
mala y quieres que alimentemos las ganas
pu vamos a encender tú y yo la llama nos
veremos mañana nos saludaremos como sin
nada otra mentira en un cuento de adas
Si alguna vez tú te duermes pensando en
que
te extraño baby tiene razón y es Tápate
conmigo esta
noche Si alguna vez tú te duermes
pensando en que yo te extraño baby tiene
razón es Tápate conmigo esta
[Música]
noche Si alguna vez te sientes
sola tienes mi número eres
[Música]
[Aplausos]
[Música]
grandees riendo
[Música]
elajo
ah"
-WQgftR4ul0,"[Música]
hace tanto tiempo que tú y yo solíamos
besarnos No todo lo bueno
volverá que no volver Ya no te estoy
pidiendo amor te sobra una
explicación vamos a dejar el pasado
atrás hagamos el amor La última vez
cumple las
fantasías que
soñé prometo esta noche no hay que
temer después de hoy no te volveré a ver
hagamos el amor La última vez cumple las
fantasías que son
prometo esta noche no hay que
temer después de hoy no te volveré a
ver te levantarás mañana como si n en mi
cama no se repetirá otra vez recuerda mi
mirada alucinaba sonaba y sé lo que
tenía que hacer y e Dímelo sedúceme
Tócame despacio y lúcete los dos tenemos
que entender que hagamos el amor La
última vez cumple las
fantasías que
soñé prometo esta noche no hay que
temer después de hoy no te volveré a
ver gritabas como si nada que eso te
encantaba y Solo fue una noche la que
necesité para llevarte conmigo
uha gritabas como si nada que eso te
encantaba y era la una y tú toda
alterada me decías que no parará así
como suen y hagamos el amor La última
vez cumple las
fantasías que soñé prometo esta noche no
hay que
temer después de hoy no te volveré a ver
hagamos el amor La última vez cumple las
fantasías que
soñé prometo esta noche no hay que
temer después de hoy no te volver
[Música]
dice F así como
suena directamente desde Infinity
music rompiendo el
[Música]
bajo la ciudad de Dios
[Música]
F
ah"
MVVI1brzn38,"no me des explicaciones más estamos
grande ya Y yo que solo quiero un
momento contigo
de que te preocupas si estamos solos
no es casualidad
estemos en el mismo lugar
que quieres hacer Si quieres ver me
tocandote en la piel
haciéndote sentir mujer
que quieres hacer Si quieres
verme tocándote la piel
haciéndote sentir mujer
que cuando tomamos y lo hacemos tú las
ganas que te tengo no hay excusa me
encanta su movimiento de cadera Cómo
combinan posiciones se hace lo que sea
sabemos que en la noche es pasajera
aprovecha el momento y vívetelo a tu
manera
y quédate una noche más
que contigo Es que quiero ver
mañana el amanecer
que quieres hacer Si quieres ver me
tocándote en la piel
haciéndote sentir mujer
que quieres hacer Si quieres ver me
tocando de la piel
haciéndote sentir mujer
lo que tú quieras y cuando tú quieras a
donde tú quieras voy
no sé si tú ya conoces tu cuerpo como lo
vas a hacer hoy y cuando tú quieras a
donde tú quieras Bobby
la vida es corta mañana se acaba
hagámoslo hoy no me des explicaciones
más estamos grande ya Y yo que solo
quiero un momento contigo
de que te preocupas si estamos solos
más casualidades que estemos en el mismo
lugar
Dime más que quieres hacer Si quieres
verme tocando de la piel
haciéndote sentir mujer
si quieres
verme tocando de la piel
haciéndote sentir mujer y ella dice
así como suena
rompiendo el bajo monty
la ciudad
así como suena Medellín Colombia parcero
dice Kennedy"
ptxMVt4xbR4,
