channel_id,title,description,published_at,subscriber_count,video_count,view_count,region
UCjfuUQVtSWoTOI8bF44zwZA,Crytik,,2018-05-04T22:07:02Z,340000,445,49320494,ES
UCduQChDH-6qfGUd6zjDxKCA,Charlie Castro,"¡Hola! Soy Charlie ❤️ 

En este canal nos encanta la tecnología combinado con un poco de humor 😅🤭

Espero lo disfruten bastante :)

Un abrazo ❤️",2013-05-19T18:17:59Z,532000,572,346588852,CR
UCoYxuvPM9D-yMW20USvwKjQ,Yofu Media,"My friend, como estas? Pues que te digo? Todo empezó a principios del siglo 21 con “como diablos, Yahoo! hace eso??” y desde entonces he trabajado con mi agencia de marketing digital haciendo páginas web, posicionamiento, Email Marketing, blogs, redes sociales, asesorando a grandes marcas y también ayudando a pequeñas y medianas empresas.

Y me encanta hablar de celulares y tecnología porque definitivamente el marketing digital y los fierros van de la mano asi que hablemos de estos temas para ayudarte a implementar estrategias de marketing digital y tambien podamos ver lo mejor de la tecnología para aplicarla en tu negocio o en tu día a día.

Mi deseo, meta, objetivo es que seamos un chingo de ""My friends"" en este canal y poder compartir contigo estos conocimientos pero que también te la pases bien y que podamos echar desmadre con estos videos.

Asi que, dime, que video te gustaria ver?
",2008-12-17T19:00:09Z,245000,824,55127591,MX
UClitPo_eDwrz-yt_p43W5DQ,Mr Elias reviews,"¡Hola! Yo soy Mr Elias Reviews y en este canal nos encargamos de mostrarte las mejores ofertas de los productos más valorados de Aliexpress. Nos especializamos en productos de tecnología, como por ejemplo:

          - Los mejores gadgets
          - Los mejores celulares
          - Top artículos de escritorio
          - Cualquier artículo de tecnología que tú me pidas.

¡Así que no olvides suscribirte! 
   
",2020-06-06T19:16:30.205796Z,30600,164,6615085,ES
UCckSKcvtgBDZe7d-0xkNRiw,XalTech,"Links acá! 👇 Porque todos merecemos calidad al menor costo.
Contacto: contactoxaltech@gmail.com",2022-02-22T15:33:48.395445Z,300000,324,55457397,MX
UC8IPcF4sxZt1TCs7la4EYtw,NewEsc,"Canal de la página web Española NewEsc.

Reviews de smartphones, ordenadores y otros gadgets.",2016-07-05T21:03:44Z,977000,758,207858487,US
UCVMpxgVy6eoMD8HrZa68K2w,Carlos Vassan,,2012-07-16T16:16:23Z,2310000,3048,404910822,MX
UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,Al día en el mundo de la tecnología.,2012-12-27T18:58:08Z,4250000,6299,1288230959,MX
UCvkjfasvkAr8Cyq7Aeu2MJg,techmex,"Techmex es un canal de tecnología y recomendaciones de smartphones! aquí subo los mejores teléfonos a los mejores precios posible, comparaciones, noticias tecnológicas, reviews y toda la información relevante del mundo de los smartphones y tecnología!
Les mando un saludo, yo soy Memo y bienvenidos.


",2009-02-02T23:17:46Z,237000,484,36179867,MX
UCN6it37wGfDCuOjF8f238bw,Prime S,"Hola, mi nombre es José Francisco y bienvenido a mi canal de Youtube, en este canal te encontraras con diverso contenido tecnológico y sobre todo centrado en el área de la telefonía móvil, también tenemos un poco de humor para ti jaja, así que si te gusta la tecnología, el humor y los buenos debates, te invito a ser parte de esta gran familia.

CONTACTO PARÁ PUBLICIDAD: the.campeon.pokemon@gmail.com",2014-03-06T21:18:38Z,227000,491,37790428,MX
UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,Las mejores Reviews de los productos más #topedegama del mercado.,2010-07-26T14:31:22Z,3670000,6018,1042518565,ES
UC-5-Jf13kpsXB8qGPsQbVpg,Jungla Moderna,"Lo mejor en Celulares, PC y Consolas ",2017-04-01T14:53:00Z,144000,756,38229923,
UCcdzhEfl9D3FFKAzo60Y2Ag,Matt Yutoshi,"Hola! Soy Matt y en este canal hablo sobre video, fotografía y audio sin hacerte perder mucho tiempo para que puedas mejorar tus videos y fotos, con algún que otro truco para mejorar tu canal en Youtube. Si te interesa te invito a suscribirte! Subo 2 videos por semana! :D",2007-01-02T23:40:18Z,132000,574,13962931,AR
UC8nhMFmyMXUiibuWqS4GIoA,Alejandro Tech,"Hola a todos, mi nombre es Alejandro y bienvenidos a mi canal. Aquí les estaré compartiendo vídeos de tecnología, tops, análisis y reviews. Si les gusta el contenido tecnológico, no olviden suscribirse, dar like, compartir los vídeos con sus amigos, familiares y desconocidos. ",2019-04-09T09:10:35Z,176000,220,27350670,VE
UC3ADXiwo-hb6tIT6_Bm4NIA,TecnoTV,"Bienvenido a TecnoTv, aquí encontraras tutoriales que te serán de utilidad para solucionar tus problemas de tu pc, android, iphone y otros dispositivos, además de contenido adicional que seguramente será de tu interés.
Gracias por visitar mi canal.",2013-11-18T00:35:27Z,418000,1755,95215106,MX
UC95XfC1E9ghHy2B_LFMznFQ,Pete el Androide,"Bussiness inquiries/Publicidad: peteandrocontacto@gmail.com

Tienda online COLOMBIA: https://androidestore.mercadoshops.com.co/

Solo soy un pequeño fanático de Android que está empezando en Youtube, hago videos sobre noticias de Android , emulación de consolas y mucho más.
",2019-08-23T16:39:13Z,308000,374,54390313,CO
UC9XWJ3iy4FO6_hQbgGFPcfg,Mau Lozano Tech,"Un nuevo video de tech todos los días!
📦 Unboxings / Reviews
📱 Tips & Tricks
🔥 Tech News

Si también te apasiona el tema de tecnología has llegado al lugar indicado. En mis videos suelo platicar de gadgets, innovación, noticias tech, los mejores trucos para sacar mayor provecho de tu smartphone y por supuesto seguridad digital.

GADGETS / UNBOXING
Como apasionado de la tecnologia disfruto descubrir los mas nuevos gadgets y dentro de mi canal tendrás toda la información necesaria para saber si comprar o no ese producto que tanto te interesa.

TRUCOS PARA IPHONE Y ANDROID
Si ya hiciste la inversion en un buen teléfono saca el mayor provecho, también te ayudare con eso!

#tech #apps  #gadgets  #unboxing #smartphone 
",2021-10-08T06:36:08.402086Z,482000,921,186640116,
UC01kfeLTKU0DGcRGI-OLSig,Jesus Terreros,Tecnología - Tutoriales - Reviews - Noticias,2012-01-04T22:10:40Z,421000,558,74055763,ES
UCZ8UhtI3KsAyh0OgQ8J2c4w,Piero Lemon,"Pasión por la Tecnología 😉📱
",2020-04-26T18:44:51.326568Z,5550,92,1335397,PE
UCwGX2cE21VPBEJ49hcprP9w,SupraPixel,Creación de contenido tech.,2011-12-14T23:24:11Z,2070000,3626,539856667,AR
UCUrYBZGlEOSD1_ds_HcNd6A,Xataka,"Xataka es el lugar de los apasionados por la tecnología. En este canal encontrarás noticias, análisis y todo lo que necesitas sobre la cultura digital. ",2012-04-16T07:55:35Z,1640000,5034,501460950,ES
UCz179mPcj6x-yG_w_UENyMQ,Teleken,"Dos vídeos semanales relacionados con la tecnología y los setups, suscríbete para no perderte ninguno!",2020-10-24T18:21:59.192507Z,90900,341,21379467,ES
UCXDNBVviAp_P9beRcE6bk4Q,TecnologiaParaMi,"¡Recuerda suscribirte! Todo sobre tech, acá lo encuentras. ¡Gracias por tu apoyo!",2018-01-12T02:35:58Z,100000,750,20472142,PE
UCALE77LhxS8XAr2LjAFptwQ,Estilo Gadget,"Hola!!🖐😊

✨Este es un Canal dedicado a recomendaciones, tops y descripciones de tus productos tech favoritos en Amazon y Aliexpress. 
",2022-02-24T19:32:17.17147Z,2720,150,613894,AR
UCYkoAtIMi6oFG_8SO5YrauQ,clipset,"Bienvenido!! Aquí encontrarás unboxing, análisis y comparativas de los mejores gadgets y las últimas noticias de tecnología e Internet, de forma fácil y divertida. Si te gustan nuestros vídeos, ¡suscríbete! :-) y síguenos en redes sociales",2006-12-22T12:47:09Z,2480000,2669,483829407,ES
UCWeEzD6WZmpxIEfN3COfAhA,GrupoReviews,"GrupoReviews es un canal de YOUTUBE especializado en tecnología, donde se realizan análisis, comparativas y TOPS sobre los mejores gadgets tecnológicos ¡Acompáñame en esta aventura!

Síquenos en nuestras redes sociales:
-Web GrupoReviews: https://gruporeviews.com/
-Instagram: https://www.instagram.com/gruporeviews
-Twitter: https://twitter.com/GrupoReviews
-Facebook: https://www.facebook.com/GrupoReviews-485815478595612
-Telegram: https://t.me/GrupoReviewsOfertas
-Telegram Ofertas: https://t.me/OfertasTomtop",2012-03-09T21:34:48Z,158000,1055,37892511,ES
UCrlXkDrf_cTSjPVhY36uTRQ,Dilo Nomas,"Si buscas un canal con contenido variado y distinto, estás en el correcto: Incursiones, Reportajes, Comida rara, etc.",2018-05-02T21:37:11Z,647000,627,123416588,PE
UCM86JHSuc6_yWf4DguDCllA,JTech Urban,"Bienvenido a mi canal de tecnología, enfocado en el mundo de los celulares.
Mi objetivo es ayudarte a comprar el mejor teléfono según tu presupuesto. 
¡SUSCRÍBETE AHORA! Para estar al tanto de las mejores y peores opciones en el mercado de la tecnología móvil.😎",2017-07-04T13:15:57Z,9020,223,1773315,CO
UCY8hlRerKnht3wf_NHs6TuQ,GammaDigital,"Hola amigos y amigas, bienvenidos sean a su canal GammaDigital.
Aquí encontraran videos relacionado con el mundo de los móviles ya sean reviews, noticias, análisis y unboxings.
Si te gusta este tipo de contenido, no olvides suscribirte y activar la campanita de notificaciones.
",2020-10-24T03:13:25.236809Z,7290,212,1830229,MX
UCBvaWN6E6dG1axg-htxgUkg,Johan Tech,"¡Te explico la tecnología de manera simple!

Noticias Tecnológicas | Unboxing | Reviews | Filtraciones | Podcast  

¡Subo nuevos videos TODOS LOS DIAS! 🎥✅

Santo Domingo | República Dominicana",2015-11-28T02:30:44Z,171000,988,31961559,DO
UCiXrMSsFeW2r19IvAJVqulw,DRAXER 🅥,Este es un canal dedicado a la tecnología y al gaming. asdafkimdjskofnm,2015-02-04T19:49:26Z,33400,66,5078449,PE
UCH1ejT0n8ctnvWq_GE4mcBQ,ANALISTA TECH,"🔥Sean bienvenidos a un canal de tecnologia unico y diferente💜👈

en este canal encontraras, todas las noticias tecnologicas del momento, review, comparativas
saber si un celular antiguo vale la pena en la actualidad, peores celulares que no debes comprar y muchisimas cosas mas🔥

SUSCRIBETE A ESTE CANAL Y COMPARTALO CON TODOS TUS AMIGOS

Para publicidad, promociones y cualquier acuerdo comercial

contactoanalistatech@gmail.com ",2021-01-29T00:03:31.865153Z,37200,967,7997866,PA
UCcUr_9FT9kFwSY_iP3Yh8Ig,eSavants,"La tecnología es la pasión que nos conecta. Aquí encontrarás análisis de smartwatch, smartphones, auriculares, gadgets, ¡e incluso coches eléctricos! Soy Horacio Picón,  periodista especializado en tecnología y junto a mí descubrirás las principales novedades del sector tecnológico. 
",2012-07-18T10:45:34Z,481000,1939,117855182,ES
UCKvwdaZkh7ZplD6ug-rT3Jw,Techkin,,2019-01-08T19:06:46Z,40300,886,7956655,MX
UC0qKiidFj7rWqQJOL2FEn0Q,LeKen,LeKen un canal creado para entretenerte donde encontraras gameplays de variedad de juegos,2016-03-29T23:24:17Z,591,51,116974,CO
UCOZGsUvJZWFb3mEp0tclm9g,CRAZY PHONE,"Canal que te informa sobre Tecnología y Telefonía celular, si quieres ser un experto en reparaciones de problemas de dispositivos móviles, sigue nuestro canal y en redes sociales.",2018-09-18T19:39:35Z,74300,517,12627145,EC
UCa5z0P2uw1O-JQ7Hn-Z5RSg,Rafeta Byte,"En este canal podrás descubrir nuevos productos de tecnología de consumo, y te hablaré también de los que ya conoces, quizá había algo que aún no sabías. 
Un canal donde la información es directa, rápida y fácil de entender. Abierto a todo tipo de preguntas para poder ayudaros!

Si alguna marca está interesada en que haga una review o hable de alguno de sus productos, estaré encantado de recibir vuestro correo en rafarafetastr@gmail.com

If any brand is interested in making a review or talking about any of their products, I will be happy to receive your email at rafarafetastr@gmail.com
",2013-07-11T12:55:10Z,25300,387,8246099,ES
UCHhfu5p0zydyM-_nw3IJvig,Urban Tecno,"Podrás ver análisis y comparativas de smartphones, podrás enterarte de las última novedades en software y sistema operativo, y podrás ver todo lo que tiene que ver con accesorios, portátiles, wearables. Te traemos reviews y muchas cosas más.",2016-01-18T17:44:00Z,2020000,2090,311893363,ES
UCFkVgx0I9LSQ27aovClBw8g,TecnoZet,"Descubre el futuro con nosotros: Tecnología, Humor e Información al alcance de tu mano
Videos TODAS las Semanas",2015-11-19T11:20:31Z,73800,1605,13984823,AR
UC8ootkKAbJC9bABoRcQf0Kw,"TuTecnoMundo - Android, noticias y gadgets","Noticias, rumores, tutoriales y vídeos de tecnología centrados en Android con las últimas novedades de Samsung, Huawei, Apple, Xiaomi, Google, OnePlus, etc. ¡Sígueme en redes sociales para más! @TuTecnoMundo",2012-10-22T14:18:19Z,3030000,1188,359256541,ES
UCwMGwPe6qW99O4iifloo02A,El Rincón de Cabra,"Bienvenidos a El Rincón de Cabra, tu canal de tecnología para todos. Aquí encontrarás tutoriales, reviews y consejos para aprovechar al máximo tus dispositivos y herramientas digitales. ¡Suscríbete y únete a nuestra comunidad tecnológica!

➤ Colaboraciones / Acerca de:
Si quieres colaborar con nosotros, realizar algún trabajo en conjunto o patrocinar uno de nuestras redes sociales escríbenos al mail de contacto.

",2007-04-29T22:53:37Z,305000,545,56364901,AR
UCKtuxa9Bd4mHEvAKv8SSu0g,Coleccionista Minos,"Colecciones, videojuegos y Tecnología!! Vamos por más!!?

Código Creador en Fortnite: MINOSXYZ


Facebook: https://www.facebook.com/ColeccionistaMinos/
Instagram: https://www.instagram.com/coleccionista.minos/
TikTok: https://www.tiktok.com/@coleccionistaminos?lang=es
Patreon: https://www.patreon.com/ColeccionistaMinos


#EnVivo  #Fornite  #PES2020  #PS4  #FIFA20  #Panini #Colecciones


ADVERTENCIA: TODO COMENTARIO DE ANUNCIOS DE TIENDAS AJENAS AL CANAL y/o CANALES AJENOS SERÁ REMOVIDO. GRACIAS. 
",2014-05-14T02:01:03Z,145000,2441,39134603,PE
UCzMudau5-HbpU64Q1PIjEpw,EG Tech Plus,"
",2020-07-24T05:28:47.020428Z,20200,958,5753138,
UCT6s6gj683nXQ85GxMY0pbQ,Orlax,"Espacio dedicado a la TECNOLOGÍA, donde nos enfocamos a divertir, sorprender pero sobre todo a INFORMAR. Aquí podrás encontrar desde NOTICIAS, COMPARATIVAS, RUMORES, UNBOXINGS, REVIEWS, TEST, OPINIONES, cualquier cosa que se te ocurra relacionada al mundo TECNOLÓGICO. No tenemos favoritismos por ninguna marca y siempre te brindaremos INFORMACIÓN transparente para que seamos una fuente de tu confiabilidad. Todo eso es lo que te ofrecemos a solo un par de clicks de distancia. ¿Aun no te suscribes? ¿Que esperas? Únete a esta pequeña pero FIEL comunidad apasionada por la tecnología y por el conocimiento, al final todo se encuentra a dos clics de distancia, ¿no crees? BIENVENIDO.

CONTACTO/BUSSINES: colab.orlax@gmail.com",2019-01-08T03:13:43Z,38400,169,10141143,MX
UC12cZh-iDaGYDNIVTkpGWRQ,Tecnologeeks,"Sitio web de tecnología y gadgets, celulares, informática, novedades digitales, software y videojuegos",2013-10-05T18:56:26Z,1360,70,259179,
UCSPG-5cYvPjUFs3YwqDmqzw,Canaltech en Español,"Canaltech es un portal vertical brasileño, dirigido a la producción de contenido para tecnología de la información y corporativa.

Canaltech informa a las personas sobre lo que está ocurriendo en el mundo de la tecnología, muestra los principales lanzamientos en el mercado con análisis de los productos, participa de las principales ferias internacionales y lleva a su publico la información de una forma clara, analítica y da su opinión.
 
En su versión en español, tenemos como objetivo captar al usuario latinoamericano interesado en tecnología, además del profesional en TI que quiere mantenerse actualizado con las últimas novedades del mercado.",2014-02-26T16:29:36Z,247000,940,53726480,ES
UCdedKHPKxr8Sl6N-eHK4ILQ,Reviews Mx,"UN CANAL PARA TI QUE GUSTAS DE LA TECNOLOGIA, LOS SMARTPHONES Y MÁS...encuentrame en facebook como @reviewsmxnay
Colaboraciónes en correo reviewsmxcontacto@gmail.com",2013-01-31T06:43:01Z,137000,1380,19569958,MX
UCzEMAHo4mXoA395HCcxCA9g,Jose Antonio Pontón,"En este canal se habla de Tecnología. Reseñas, Unboxings, Reportajes y de cómo sacarle el mayor jugo a todos los dispositivos que nos rodean.",2006-04-12T21:33:19Z,154000,1345,29484746,MX
UCRsZ2-dKaFIDdoxUVnLJEiw,Tecno cracks,"Todos queremos el mejor celular 

RUMBO a los 13.000
",2017-01-25T21:43:22Z,12600,441,2527317,CO
UCEQwDiRkqbk-_vpSoPSmU-g,Eduardo Rodas,"Canal destinado a trasmitir información, entretener, reflexionar y desarrollar un pensamiento crítico.
Noticias - Economía - Comercio Internacional -Tecnología - Ciencia - Entretenimiento - Cultura y mucho más !
",2012-05-20T21:22:53Z,18400,692,4023396,BO
UCSY4ttNkZ_GncKtQTNSr2rw,Xataka México,"Xataka México TV es el canal oficial de xataka.com.mx. Aquí encontrarás todas nuestras reviews en vídeo y mucho más. Tecnología, futuro, ciencia, curiosidades. Pasión por la tecnología.",2013-09-13T22:14:23Z,196000,2282,43608732,MX
UCSEdFWyFyZ6gqsCSx78H6zg,Top Jos Movil,"COLABORACIONES EN: josmoviltop@gmail.com

Un Canal dedicado a los JUEGOS PARA CELULAR 
TE RECOMIENDO JUEGOS PARA ANDROID / IOS 

UNETE A LA COMUNIDAD DE LOS GUAPERRISIMOS!!
",2020-06-27T00:06:19.070615Z,61400,91,7220875,MX
UCL77wBJaCEeEe2gdcEqY6nQ,Radio Chilango,"📻🌶️ Radio Chilango: Las noticias más importantes, actualidad, arte, cultura y las mejores recomendaciones para disfrutar esta ciudad. Todo a través de Radio Chilango 105.3 FM

Se trata de que hagamos ciudad juntos, cuando se trata de la Ciudad de México, nadie la conoce como Chilango. Haz patria y... SUSCRÍBETE.
",2006-04-22T03:16:00Z,993000,5040,227222182,MX
UCkdFXlSdL1cmYbpbry2wsdA,Alejandro Pérez,"Explora la tecnología desde otro punto de vista con Alejandro Pérez | Profundizo en smartphones, gadgets, y las últimas innovaciones | Opiniones honestas, reviews detalladas y comparativas únicas. ¿Te interesa lo último en tecnología? Únete al canal #AlejandroPerez",2006-04-30T09:35:49Z,731000,1324,280926757,ES
UCeNb41cBp8A9ckotET71BiA,Migui Tecno,"¡Bienvenido al fascinante mundo de la tecnología en nuestro canal! Somos tu ventana al emocionante universo de marcas líderes como Samsung, Xiaomi, Apple e incluso Vivo. Aquí, te sumergirás en la vanguardia de la innovación mientras te mantenemos al día con las últimas novedades en dispositivos móviles, tabletas e incluso incursiones en el reino de los coches eléctricos.

Nuestra pasión por la tecnología se traduce en emocionantes unboxings y reseñas que te ayudarán a tomar decisiones informadas sobre tus próximas adquisiciones. Si bien estamos en las primeras etapas de nuestro viaje, esperamos contar con tu apoyo inquebrantable mientras exploramos juntos el emocionante mundo de la tecnología. Únete a nosotros en este emocionante recorrido y juntos, ¡hagamos que la curiosidad tecnológica se convierta en una verdadera pasión! 🤖❤️
",2019-04-26T13:46:12Z,3650,399,750467,ES
UCtOKlTUZUw41b1rz8t5ll1g,Ivan Bogs,Creador de contenido tech.,2012-12-10T13:36:26Z,296000,750,50555918,AR
UCEFmCdkR__KBglIcynlD8tg,Rubén Ulloa | The Groyne,"Mi contenido se centra en las reviews de tecnología en general, con tintes sobre fotografía en particular, en especial fotografía con teléfonos móviles.

Si quieres saberlo todo sobre las mejores cámaras para smartphones del mercado, sobre cómo editar tus fotos o vídeos con ellas y muchas cosas y trucos más... este es tu canal

¿Te quedas con nosotros? ¡Suscríbete!",2014-07-11T15:59:21Z,56900,482,10472518,ES
UCDD2Yq4gjBLkX113KXInn6w,GG Reviews,"Hola! Me llamo Jordy y este es mi canal, GG Reviews, un nuevo proyecto donde busco compartirles las mejores opciones y lo más tope en tecnología, además de compartir mi humilde opinión con ustedes, y así poder resolver algunas de sus dudas al momento de querer comprar algún celular o cualquier dispositivo electrónico.

Sean Bienvenidos a esta pequeña familia!

- GGReviews

CONTACTO PARA PUBLICIDAD: contactoggreviews@gmail.com",2020-04-14T18:43:50.391145Z,25100,177,2993408,MX
UCNBgH-4tvHfRP60Tia-I3pg,TECNOALEX,"en este canal subo videos acerca de la tecnologia moviles, laptop, aplicaciones y mas.",2017-08-17T00:40:57Z,3720,195,908283,
UC5CcZ8wKhHNFk5UPlUtXNuQ,TecnoPhonePro,"Bienvenido al canal de TecnoPhonePro, la nueva forma de descubrir y encontrar información de tus smartphones, celulares y moviles Android e iPhone favoritos!",2015-11-03T15:35:56Z,483000,2729,85923838,ES
UCyLhyC-KsQIVzF4AN5ixbcg,Nés Rasgado,"Reviews de todo lo que se pueda.


",2012-04-27T03:04:04Z,114000,243,35197120,MX
UCJpeafv7jVlBxIyuk9pWtpg,Corto Clic,"Bienvenidos al mejor canal de Tech y Noticias en español.

Corto Clic es un espacio para ver reviews de tecnología, gadgets, noticias, todo sobre el mundo geek, gaming, fotografía y producción audiovisual.",2018-05-16T20:37:53Z,20300,247,2873122,MX
UCr3namXGtxezx5Lv5mOzGwQ,ComputerHoy.com,"En el canal de ComputerHoy encontrarás todos los análisis, unboxings, trucos y videotutoriales que publicamos a diario en nuestra web. Todo sobre tecnología, smartphones, tablets, ordenadores, Mac, Android, iOS, estilo de vida y wearables. Las mejores reviews para estar al día en el mundo tecnológico.


",2012-04-17T09:53:40Z,426000,2739,118206238,ES
UCINdqilT_eD9FQ-sW0qFTbw,Iván Luzardo,"Dispositivos, accesorios y noticias tecnológicas de Colombia y el mundo.",2006-04-19T19:20:26Z,42800,1452,11966697,CO
UCFc0U08jonEcM_t5qLUkQqg,Tecnopédico,"¡Hola Tecnos! Mi nombre es Leonardo y me gusta la tecnología, los celulares y también los videojuegos.
Comencé a hacer videos desde muy pequeño y antes de crear este canal tuve otros, pero esa es otra historia xD.
A día de hoy ya consolidado como ""Tecnopédico"" subo videos a distintas redes.

Si te agrada mi contenido te invito a suscribirte y a seguirme en mis redes sociales, si lo haces me ayudarías muchísimo.

GRACIAS POR TODO :)",2017-05-15T04:48:28Z,191000,844,35382939,PE
UCEeI7RvUIhvydOke_MsFG1Q,Geekdegafas,¿Te apasiona la tecnología y el estilo de vida digital? Bienvenido a tu rincón favorito de YouTube. ,2015-04-04T21:35:30Z,556000,3170,110159404,ES
UCC9eo_cxdgW2_z2QLbowt_Q,DrogaDigital,"PC gaming para todos, desde el high end mas caro, hasta el mas bajo Presupuesto!

Fundadores y Hosts del canal:
( Main hosts)
Dr. Hoodman
Ed Corsa

Editor and Camera: Yulia 
Editor: Fred 
Community Manager: Visual Cinematics
Testing:  Piano4Everyone
Special Thanks: Wendy

DrogaDigital es parte de la familia DDnetworks

Estas son las redes sociales con las que puedes estar en contacto con nosotros y ver contenido extra que no aparece en el canal principal.

Facebook.com/drogadigital
twitter: @drogadigitalmx
instagram.com/drogadigital

¡AYÚDANOS A TRADUCIR NUESTROS VIDEOS!
If you want to help Droga digital translating its contents to other languages you can use the next link:
http://www.youtube.com/timedtext_cs_panel?tab=2&c=UCC9eo_cxdgW2_z2QLbowt_Q",2013-03-19T18:48:22Z,446000,3124,86468311,MX
UC_WjeUPl6n6D8CCqjs-qwMQ,LUIS KAR,,2016-12-11T17:15:36Z,708,20,156391,CO
UCJOk_rezjPAwYCIVuQmtblQ,Rikymc,"Hola yo soy Riky muchas gracias por pasarte por mi canal❤ 

Aquí podrás ver todo acerca de la tecnología, celulares📱, Aplicaciones, videojuegos y más

Ademas subo videos recomendando celulares, tablets, aplicaciones, videojuegos. etc
",2019-03-22T15:47:31Z,3000,280,220270,PE
UCnkjyVyvCg4RItUvSGDZ7_g,El Rincón de China,"El Rincón de China

Tu canal de tecnología, con los últimos unboxings, reviews, sorteos, noticias, mucho más y la sección estrella ""Unboxing a lo bestia""

⬇️ CONTACTO:
🔹 Mail: elrincondechina@gmail.com

⬇️ Sígueme en las REDES
🔸 Twitch: http://bit.ly/39m4o4l
🔸 TikTok: https://bit.ly/3pfLWV6
🔸 Twitter: http://bit.ly/2GYP6sM
🔸 Instagram: http://bit.ly/2EJiSM6
🔸 Facebook: http://bit.ly/2GYUVqg
🔸 Web Oficial: http://bit.ly/2GTPNDH
🔸 Grupo de Telegram ""ERdC Ofertas"": http://bit.ly/2v8SStX",2014-01-12T17:45:06Z,631000,2971,132084545,ES
UCNN_VkAxLjz5p5ZrA7z-bpA,RadioTech,"Somos una comunidad que irradia pasión por el mundo digital, gamer y tecnológico. ¿Te sientes identificado? ¡Suscríbete y forma parte de esta familia!

😱Tienda laptops: https://amzn.to/3OAmVAc (como Asociado de Amazon, gano con compras que califican)
📷Síguenos: https://www.instagram.com/radiotechtv/
💻Nuestro sitio web: https://radiotech.tv
📱Únete a nuestro Telegram: https://t.me/RadioTechTV
👍Dale me gusta: https://www.facebook.com/RadioTechTV
",2010-05-26T21:33:19Z,60500,466,16030083,CO
UCjw5yqEYoerV_zvogNCOANg,SplashByte,"Bienvenidos a SplashByte!  Somos 2 jóvenes Salvadoreños apasionados por la tecnología, aquí encontrarás reviews sobre smartphones, gadgets y mucho más🔥

SUSCRÍBETE al canal es GRATIS!!

",2016-12-14T19:42:02Z,131000,929,42294688,SV
UCGS7SdCk7dKRr2mIG1DeCsQ,Black Inconforme,"Mi canal es el lugar perfecto para mantenerte actualizado sobre los últimos lanzamientos y avances en el mundo de la tecnología. Además, también nos enfocamos en filtraciones exclusivas y rumores que podrían estar en camino.

🔥 Sígueme:
🔊 TELEGRAM: https://t.me/blackinconforme
✉️CONTACTO: blackinconforme@gmail.com
🏆Compra AQUÍ: https://amzn.to/3mWd8Iu",2015-08-15T16:36:14Z,8950,1105,3227313,ES
UCvzPYBQQY_8ICUgo1zfvmjA,Rincón Tecnológico,"¿Te gusta estar al tanto de la tecnología?
Entonces haz llegado al canal correcto, un canal donde te encontrarás al día acerca de las últimas novedades de celulares y gadget's.
 Suscríbete y no te pierdas ninguno de nuestros vídeos!

Para NEGOCIOS: contacto@rincontecnologico.com.bo",2018-04-15T20:31:40Z,278000,769,52006476,BO
UCVHwfcRBmuBe7oELvTpvg9Q,Duck Clever,"Bienvenidos Clevers Nuestro Canal trata de un amplio  contenido  mesclado con un poco de humor, encontraras temas de tecnología, Android, iOS, tops de juegos,tops app, iPhone, review etc. todo mezclado con objetividad  y un poco de humor. 
Tratamos de ser lo mas sinceros  posible  espero la pases bien.


Redes sociales en colaboración al canal",2015-12-08T13:42:16Z,95500,1581,35377000,SV
UChIiwX3oVqvDPEJGQplxH9w,IntelekThor,"Tu canal especial de tecnología, para divertirte, aprender y entretenerte",2015-07-05T20:55:23Z,299000,771,42612112,ES
UC7A2HvTK-S90qtCw49I25Xg,Hamilton Lopez,¿Adquiriste tecnología y no sabes usarla? yo te enseño ¡BIENVENID@! ,2013-01-17T15:26:03Z,28400,418,4812604,CO
UCpqgEftpsVBc3EozZXI17dQ,TecnoAndroid Carlos Posada,"Hola Bienvenidos a este canal de Tecnología, dedicado a realizar reviews, unboxing, test de juegos android, test de cámara y comparativas entre los smartphones de todas las gamas android, que te ayudarán a elegir el móvil que más te beneficiará, si te gusta el video dale like y suscribete a este canal para estar al tanto de los nuevos videos.

Saludos desde Colombia y Gracias por el apoyo.
pueden seguirnos en nuestras redes:
https://www.facebook.com/tecnoandroidcarlosposada/
https://www.instagram.com/carlosposada_tecnoandroid/",2013-07-22T01:01:15Z,260000,1314,88015845,CO
UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,"Somos el canal oficial de YouTube de RPP, la voz de todo el Perú.

¿Te interesan las noticias y todo lo que ocurre en el Perú y el mundo? Aquí encontrarás nuestros programas, entrevistas y segmentos de la radio, la televisión, y nuestros productos nativos para este portal de videos.

Tenemos 'Ampliación de noticias', 'La rotativa del aire', 'Las cosas como son' y 'Nunca es tarde'.

Para las más recientes noticias o análisis, visita nuestra página web rpp.pe o descarga nuestras apps en Android o iOS.
",2007-09-07T23:39:31Z,1910000,62193,960530137,PE
UCn4tfHv7za6byWkgh3pgkeA,El Dantoo,"TECNOLOGÍA, CELULARES, AUDÍFONOS, SMARTWATCHES y ¡MUCHO MÁS!",2013-06-04T01:13:20Z,57400,1370,14627493,MX
